transaction_id,payment_id,final_status,reason,amount_match,date_match,ledger_found,ledger_status,payment_status,date_difference,amount_difference,absolute_amount_difference
TXN0407,PAY0046,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,
TXN0408,PAY0408,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0409,PAY0409,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0410,PAY0410,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0
TXN0411,PAY0411,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0412,PAY0412,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0413,PAY0071,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,
TXN0414,PAY0414,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0
TXN0415,PAY0415,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0
TXN0416,PAY0416,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0
TXN0417,PAY0417,DATE_MISMATCH,Bank transaction date differs from payment date by 47 days,True,False,True,POSTED,SUCCESS,47.0,0.0,0.0
TXN0418,PAY0418,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0419,PAY0419,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0420,PAY0420,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0421,PAY0421,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0422,PAY0422,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0423,PAY0423,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0424,PAY0424,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0425,PAY0425,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0426,PAY0426,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0427,PAY0427,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0428,PAY0428,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0429,PAY0429,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0430,PAY0430,DATE_MISMATCH,Bank transaction date differs from payment date by 6 days,True,False,True,POSTED,SUCCESS,6.0,0.0,0.0
TXN0431,PAY0431,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0432,PAY0432,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0433,PAY0433,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0434,PAY0434,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0
TXN0435,PAY0435,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0
TXN0436,PAY0436,DATE_MISMATCH,Bank transaction date differs from payment date by 7 days,True,False,True,POSTED,SUCCESS,7.0,0.0,0.0
TXN0437,PAY0437,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0438,PAY0438,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0439,PAY0439,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,,False,,,,,
TXN0440,PAY0440,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0441,PAY0441,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0442,PAY0442,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0443,PAY0443,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0444,PAY0444,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0445,PAY0445,DATE_MISMATCH,Bank transaction date differs from payment date by 5 days,True,False,True,POSTED,SUCCESS,5.0,0.0,0.0
TXN0446,PAY0446,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0447,PAY0447,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0448,PAY0448,PAYMENT_REFUNDED,Payment gateway status is REFUNDED,True,True,True,POSTED,REFUNDED,0.0,0.0,0.0
TXN0449,PAY0449,DATE_MISMATCH,Bank transaction date differs from payment date by 22 days,True,False,True,POSTED,SUCCESS,22.0,0.0,0.0
TXN0450,PAY0450,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0451,PAY0451,DATE_MISMATCH,Bank transaction date differs from payment date by 47 days,True,False,True,POSTED,SUCCESS,47.0,0.0,0.0
TXN0452,PAY0452,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0453,PAY0453,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0454,PAY0454,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0455,PAY0455,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0456,PAY0456,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0457,PAY0457,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0458,PAY0458,DATE_MISMATCH,Bank transaction date differs from payment date by 7 days,True,False,True,POSTED,SUCCESS,7.0,0.0,0.0
TXN0459,PAY0459,LEDGER_EXCEPTION,Ledger entry exists but posting status is PENDING,True,True,True,PENDING,SUCCESS,0.0,0.0,0.0
TXN0460,PAY0460,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0
TXN0461,PAY0461,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,,False,,,,,
TXN0462,PAY0462,DATE_MISMATCH,Bank transaction date differs from payment date by 52 days,True,False,True,POSTED,SUCCESS,52.0,0.0,0.0
TXN0463,PAY0463,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0464,PAY0464,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0465,PAY0465,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0466,PAY0466,DATE_MISMATCH,Bank transaction date differs from payment date by 57 days,True,False,True,POSTED,SUCCESS,57.0,0.0,0.0
TXN0467,PAY0467,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0468,PAY0468,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0469,PAY0469,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0470,PAY0470,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0471,PAY0471,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0472,PAY0472,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0473,PAY0473,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0474,PAY0474,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0475,PAY0475,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0
TXN0476,PAY0476,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0
TXN0477,PAY0477,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0478,PAY0478,DATE_MISMATCH,Bank transaction date differs from payment date by 30 days,True,False,True,POSTED,SUCCESS,30.0,0.0,0.0
TXN0479,PAY0479,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0
TXN0480,PAY0480,DATE_MISMATCH,Bank transaction date differs from payment date by 4 days,True,False,True,POSTED,SUCCESS,4.0,0.0,0.0
TXN0481,PAY0174,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,
TXN0482,PAY0482,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0483,PAY0483,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0484,PAY0484,DATE_MISMATCH,Bank transaction date differs from payment date by 10 days,True,False,True,POSTED,SUCCESS,10.0,0.0,0.0
TXN0485,PAY0485,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0486,PAY0486,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0487,PAY0487,DATE_MISMATCH,Bank transaction date differs from payment date by 1 days,True,False,True,POSTED,SUCCESS,1.0,0.0,0.0
TXN0488,PAY0488,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0489,PAY0489,AMOUNT_MISMATCH,Bank reference matched a payment candidate but amounts differ,False,,False,,,,,
TXN0490,PAY0490,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0491,PAY0057,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,
TXN0492,PAY0492,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0493,PAY0493,PAYMENT_REFUNDED,Payment gateway status is REFUNDED,True,True,True,POSTED,REFUNDED,0.0,0.0,0.0
TXN0494,PAY0255,DUPLICATE_PAYMENT,Matching payment was already assigned to another bank transaction,,,False,,,,,
TXN0495,PAY0495,DATE_MISMATCH,Bank transaction date differs from payment date by 3 days,True,False,True,POSTED,SUCCESS,3.0,0.0,0.0
TXN0496,PAY0496,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0497,PAY0497,PAYMENT_FAILED,Payment gateway status is FAILED,True,True,True,POSTED,FAILED,0.0,0.0,0.0
TXN0498,PAY0498,DATE_MISMATCH,Bank transaction date differs from payment date by 2 days,True,False,True,POSTED,SUCCESS,2.0,0.0,0.0
TXN0499,PAY0499,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
TXN0500,PAY0500,MATCHED,"Amount, date, payment status and ledger validation passed",True,True,True,POSTED,SUCCESS,0.0,0.0,0.0
